note_minus_2,note_minus_1,current_note,avg_interval,label
17,21,21,2.0,0
21,21,11,-5.0,0
21,11,16,-2.5,0
11,16,19,4.0,0
16,19,11,-2.5,0
19,11,21,1.0,0
11,21,19,4.0,0
21,19,21,0.0,0
19,21,16,-1.5,0
21,16,11,-5.0,0
16,11,19,1.5,0
11,19,18,3.5,0
19,18,21,1.0,0
18,21,9,-4.5,0
21,9,24,1.5,0
9,24,4,-2.5,0
24,4,20,-2.0,0
4,20,24,10.0,0
20,24,20,0.0,0
24,20,9,-7.5,0
20,9,24,2.0,0
9,24,9,0.0,0
24,9,24,0.0,0
9,24,24,7.5,0
24,24,24,0.0,0
24,24,7,-8.5,0
24,7,24,0.0,0
7,24,7,0.0,0
24,7,23,-0.5,0
7,23,24,8.5,0
23,24,23,0.0,0
24,23,12,-6.0,0
23,12,24,0.5,0
12,24,12,0.0,0
24,12,24,0.0,0
12,24,24,6.0,0
24,24,24,0.0,0
24,24,12,-6.0,0
24,12,22,-1.0,0
12,22,12,0.0,0
22,12,22,0.0,0
12,22,22,5.0,0
22,22,22,0.0,0
22,22,5,-8.5,0
22,5,21,-0.5,0
5,21,9,2.0,0
21,9,24,1.5,0
9,24,24,7.5,0
24,24,21,-1.5,0
24,21,11,-6.5,0
21,11,23,1.0,0
11,23,11,0.0,0
23,11,23,0.0,0
11,23,23,6.0,0
23,23,23,0.0,0
23,23,11,-6.0,0
23,11,23,0.0,0
11,23,11,0.0,0
23,11,23,0.0,0
11,23,23,6.0,0
23,23,23,0.0,0
23,23,19,-2.0,0
23,19,23,0.0,0
19,23,23,2.0,0
23,23,19,-2.0,0
23,19,23,0.0,0
19,23,11,-4.0,0
23,11,16,-3.5,0
11,16,11,0.0,0
16,11,16,0.0,0
11,16,23,6.0,0
15,3,18,1.5,0
3,18,6,1.5,0
18,6,21,1.5,0
6,21,9,1.5,0
21,9,25,2.0,0
9,25,8,-0.5,0
25,8,23,-1.0,0
8,23,4,-2.0,0
23,4,20,-1.5,0
4,20,8,2.0,0
20,8,23,1.5,0
8,23,4,-2.0,0
23,4,20,-1.5,0
15,3,18,1.5,0
3,18,6,1.5,0
18,6,21,1.5,0
6,21,9,1.5,0
21,9,25,2.0,0
9,25,8,-0.5,0
25,8,23,-1.0,0
8,23,4,-2.0,0
23,4,20,-1.5,0
4,20,8,2.0,0
20,8,23,1.5,0
8,23,4,-2.0,0
23,4,20,-1.5,0
4,20,4,0.0,0
20,4,20,0.0,0
4,20,8,2.0,0
20,8,23,1.5,0
8,23,11,1.5,0
23,11,26,1.5,0
11,26,14,1.5,0
26,14,30,2.0,0
14,30,13,-0.5,0
30,13,28,-1.0,0
13,28,9,-2.0,0
28,9,25,-1.5,0
9,25,13,2.0,0
25,13,28,1.5,0
13,28,10,-1.5,0
28,10,25,-1.5,0
10,25,15,2.5,0
25,15,30,2.5,0
15,30,11,-2.0,0
30,11,27,-1.5,0
11,27,15,2.0,0
27,15,23,-2.0,0
15,23,11,-2.0,0
23,11,21,-1.0,0
14,2,18,2.0,0
2,18,1,-0.5,0
18,1,16,-1.0,0
13,1,16,1.5,0
20,23,28,4.0,0
23,28,23,0.0,0
28,23,20,-4.0,0
23,20,16,-3.5,0
20,16,18,-1.0,0
16,18,23,3.5,0
18,23,30,6.0,0
23,30,23,0.0,0
30,23,18,-6.0,0
23,18,15,-4.0,0
18,15,20,1.0,0
15,20,23,4.0,0
20,23,28,4.0,0
23,28,23,0.0,0
28,23,20,-4.0,0
23,20,16,-3.5,0
20,16,18,-1.0,0
16,18,27,5.5,0
18,27,35,8.5,0
27,35,27,0.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,20,1.0,0
11,20,23,6.0,0
20,23,28,4.0,0
23,28,23,0.0,0
28,23,20,-4.0,0
23,20,16,-3.5,0
20,16,18,-1.0,0
16,18,23,3.5,0
18,23,30,6.0,0
23,30,23,0.0,0
30,23,18,-6.0,0
23,18,15,-4.0,0
18,15,20,1.0,0
15,20,23,4.0,0
20,23,28,4.0,0
23,28,23,0.0,0
28,23,20,-4.0,0
23,20,16,-3.5,0
20,16,18,-1.0,0
16,18,27,5.5,0
18,27,35,8.5,0
27,35,27,0.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,16,-1.0,0
11,16,23,6.0,0
16,23,32,8.0,0
23,32,23,0.0,0
32,23,16,-8.0,0
23,16,8,-7.5,0
16,8,16,0.0,0
8,16,25,8.5,0
16,25,33,8.5,0
25,33,18,-3.5,0
33,18,25,-4.0,0
18,25,34,8.0,0
25,34,25,0.0,0
34,25,18,-8.0,0
25,18,10,-7.5,0
18,10,18,0.0,0
10,18,27,8.5,0
18,27,35,8.5,0
27,35,23,-2.0,0
35,23,30,-2.5,0
23,30,39,8.0,0
30,39,39,4.5,0
39,39,30,-4.5,0
39,30,23,-8.0,0
30,23,15,-7.5,0
23,15,23,0.0,0
15,23,32,8.5,0
23,32,40,8.5,0
32,40,40,4.0,0
40,40,32,-4.0,0
40,32,23,-8.5,0
32,23,16,-8.0,0
23,16,27,2.0,0
16,27,35,9.5,0
27,35,42,7.5,0
35,42,42,3.5,0
42,42,35,-3.5,0
42,35,27,-7.5,0
35,27,18,-8.5,0
27,18,28,0.5,0
18,28,35,8.5,0
28,35,44,8.0,0
35,44,44,4.5,0
44,44,35,-4.5,0
44,35,28,-8.0,0
35,28,20,-7.5,0
28,20,28,0.0,0
20,28,37,8.5,0
28,37,45,8.5,0
37,45,45,4.0,0
45,45,37,-4.0,0
45,37,28,-8.5,0
37,28,21,-8.0,0
28,21,31,1.5,0
21,31,40,9.5,0
31,40,49,9.0,0
40,49,49,4.5,0
49,49,40,-4.5,0
49,40,31,-9.0,0
40,31,22,-9.0,0
31,22,34,1.5,0
22,34,43,10.5,0
34,43,52,9.0,0
43,52,52,4.5,0
52,52,43,-4.5,0
52,43,34,-9.0,0
43,34,25,-9.0,0
34,25,31,-1.5,0
25,31,40,7.5,0
31,40,49,9.0,0
40,49,49,4.5,0
49,49,40,-4.5,0
49,40,31,-9.0,0
40,31,22,-9.0,0
31,22,28,-1.5,0
22,28,37,7.5,0
28,37,46,9.0,0
37,46,46,4.5,0
46,46,37,-4.5,0
46,37,28,-9.0,0
37,28,19,-9.0,0
28,19,25,-1.5,0
19,25,34,7.5,0
25,34,43,9.0,0
34,43,43,4.5,0
43,43,34,-4.5,0
43,34,25,-9.0,0
34,25,16,-9.0,0
25,16,22,-1.5,0
16,22,31,7.5,0
22,31,40,9.0,0
31,40,40,4.5,0
40,40,31,-4.5,0
40,31,22,-9.0,0
31,22,13,-9.0,0
22,13,18,-2.0,0
13,18,27,7.0,0
18,27,35,8.5,0
27,35,15,-6.0,0
35,15,23,-6.0,0
15,23,30,7.5,0
23,30,23,0.0,0
30,23,15,-7.5,0
23,15,9,-7.0,0
15,9,16,0.5,0
9,16,23,7.0,0
16,23,32,8.0,0
23,32,15,-4.0,0
32,15,23,-4.5,0
15,23,30,7.5,0
23,30,23,0.0,0
30,23,15,-7.5,0
23,15,9,-7.0,0
15,9,16,0.5,0
9,16,23,7.0,0
16,23,32,8.0,0
23,32,19,-2.0,0
32,19,23,-4.5,0
19,23,28,4.5,0
23,28,23,0.0,0
28,23,19,-4.5,0
23,19,16,-3.5,0
19,16,18,-0.5,0
16,18,23,3.5,0
18,23,30,6.0,0
23,30,23,0.0,0
30,23,18,-6.0,0
23,18,15,-4.0,0
18,15,19,0.5,0
15,19,23,4.0,0
19,23,28,4.5,0
23,28,23,0.0,0
28,23,19,-4.5,0
23,19,16,-3.5,0
19,16,18,-0.5,0
16,18,27,5.5,0
18,27,35,8.5,0
27,35,27,0.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,19,0.5,0
11,19,23,6.0,0
19,23,28,4.5,0
23,28,23,0.0,0
28,23,19,-4.5,0
23,19,16,-3.5,0
19,16,18,-0.5,0
16,18,23,3.5,0
18,23,30,6.0,0
23,30,23,0.0,0
30,23,18,-6.0,0
23,18,15,-4.0,0
18,15,19,0.5,0
15,19,23,4.0,0
19,23,28,4.5,0
23,28,23,0.0,0
28,23,19,-4.5,0
23,19,16,-3.5,0
19,16,18,-0.5,0
16,18,27,5.5,0
18,27,35,8.5,0
27,35,27,0.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,18,0.0,0
11,18,26,7.5,0
18,26,35,8.5,0
26,35,26,0.0,0
35,26,18,-8.5,0
26,18,11,-7.5,0
18,11,18,0.0,0
11,18,26,7.5,0
18,26,36,9.0,0
26,36,26,0.0,0
36,26,18,-9.0,0
26,18,9,-8.5,0
18,9,18,0.0,0
9,18,26,8.5,0
18,26,33,7.5,0
26,33,26,0.0,0
33,26,18,-7.5,0
26,18,9,-8.5,0
18,9,14,-2.0,0
9,14,23,7.0,0
14,23,38,12.0,0
23,38,23,0.0,0
38,23,14,-12.0,0
23,14,7,-8.0,0
14,7,26,6.0,0
7,26,43,18.0,0
26,43,26,0.0,0
43,26,7,-18.0,0
26,7,31,2.5,0
7,31,47,20.0,0
31,47,31,0.0,0
47,31,7,-20.0,0
31,7,35,2.0,0
7,35,50,21.5,0
35,50,35,0.0,0
50,35,7,-21.5,0
35,7,19,-8.0,0
7,19,36,14.5,0
19,36,21,1.0,0
36,21,38,1.0,0
21,38,23,1.0,0
38,23,28,-5.0,0
23,28,14,-4.5,0
28,14,23,-2.5,0
14,23,31,8.5,0
23,31,23,0.0,0
31,23,14,-8.5,0
23,14,7,-8.0,0
14,7,15,0.5,0
7,15,24,8.5,0
15,24,30,7.5,0
24,30,24,0.0,0
30,24,15,-7.5,0
24,15,7,-8.5,0
15,7,7,-4.0,0
7,7,14,3.5,0
7,14,23,8.0,0
14,23,31,8.5,0
23,31,23,0.0,0
31,23,14,-8.5,0
23,14,7,-8.0,0
14,7,15,0.5,0
7,15,24,8.5,0
15,24,30,7.5,0
24,30,24,0.0,0
30,24,15,-7.5,0
24,15,7,-8.5,0
15,7,7,-4.0,0
7,7,14,3.5,0
7,14,23,8.0,0
14,23,31,8.5,0
23,31,23,0.0,0
31,23,14,-8.5,0
23,14,7,-8.0,0
14,7,14,0.0,0
7,14,22,7.5,0
14,22,31,8.5,0
22,31,22,0.0,0
31,22,14,-8.5,0
22,14,7,-7.5,0
14,7,7,-3.5,0
7,7,15,4.0,0
7,15,24,8.5,0
15,24,32,8.5,0
24,32,24,0.0,0
32,24,15,-8.5,0
24,15,8,-8.0,0
15,8,15,0.0,0
8,15,23,7.5,0
15,23,32,8.5,0
23,32,23,0.0,0
32,23,15,-8.5,0
23,15,8,-7.5,0
15,8,8,-3.5,0
8,8,16,4.0,0
8,16,25,8.5,0
16,25,33,8.5,0
25,33,25,0.0,0
33,25,16,-8.5,0
25,16,9,-8.0,0
16,9,16,0.0,0
9,16,24,7.5,0
16,24,33,8.5,0
24,33,24,0.0,0
33,24,16,-8.5,0
24,16,9,-7.5,0
16,9,9,-3.5,0
9,9,17,4.0,0
9,17,26,8.5,0
17,26,34,8.5,0
26,34,26,0.0,0
34,26,17,-8.5,0
26,17,10,-8.0,0
17,10,17,0.0,0
10,17,25,7.5,0
17,25,34,8.5,0
25,34,25,0.0,0
34,25,17,-8.5,0
25,17,10,-7.5,0
17,10,18,0.5,0
10,18,25,7.5,0
18,25,34,8.0,0
25,34,25,0.0,0
34,25,18,-8.0,0
25,18,10,-7.5,0
18,10,18,0.0,0
10,18,28,9.0,0
18,28,37,9.5,0
28,37,28,0.0,0
37,28,18,-9.5,0
28,18,10,-9.0,0
18,10,18,0.0,0
10,18,27,8.5,0
18,27,35,8.5,0
27,35,27,0.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,18,0.0,0
11,18,26,7.5,0
18,26,35,8.5,0
26,35,26,0.0,0
35,26,18,-8.5,0
26,18,11,-7.5,0
18,11,19,0.5,0
11,19,26,7.5,0
19,26,35,8.0,0
26,35,26,0.0,0
35,26,19,-8.0,0
26,19,11,-7.5,0
19,11,19,0.0,0
11,19,29,9.0,0
19,29,38,9.5,0
29,38,29,0.0,0
38,29,19,-9.5,0
29,19,11,-9.0,0
19,11,19,0.0,0
11,19,28,8.5,0
19,28,36,8.5,0
28,36,28,0.0,0
36,28,19,-8.5,0
28,19,12,-8.0,0
19,12,19,0.0,0
12,19,27,7.5,0
19,27,36,8.5,0
27,36,27,0.0,0
36,27,19,-8.5,0
27,19,12,-7.5,0
19,12,20,0.5,0
12,20,27,7.5,0
20,27,36,8.0,0
27,36,27,0.0,0
36,27,20,-8.0,0
27,20,12,-7.5,0
20,12,20,0.0,0
12,20,30,9.0,0
20,30,39,9.5,0
30,39,30,0.0,0
39,30,20,-9.5,0
30,20,12,-9.0,0
20,12,17,-1.5,0
12,17,20,4.0,0
17,20,20,1.5,0
20,20,17,-1.5,0
20,17,13,-3.5,0
17,13,15,-1.0,0
13,15,20,3.5,0
15,20,20,2.5,0
20,20,15,-2.5,0
20,15,12,-4.0,0
15,12,17,1.0,0
12,17,20,4.0,0
17,20,20,1.5,0
20,20,17,-1.5,0
20,17,13,-3.5,0
17,13,15,-1.0,0
13,15,20,3.5,0
15,20,20,2.5,0
20,20,15,-2.5,0
20,15,8,-6.0,0
15,8,16,0.5,0
8,16,20,6.0,0
16,20,20,2.0,0
20,20,16,-2.0,0
20,16,13,-3.5,0
16,13,15,-0.5,0
13,15,20,3.5,0
15,20,20,2.5,0
20,20,15,-2.5,0
20,15,12,-4.0,0
15,12,16,0.5,0
12,16,20,4.0,0
16,20,20,2.0,0
20,20,16,-2.0,0
20,16,13,-3.5,0
16,13,15,-0.5,0
13,15,20,3.5,0
15,20,20,2.5,0
20,20,15,-2.5,0
20,15,8,-6.0,0
15,8,16,0.5,0
8,16,20,6.0,0
16,20,20,2.0,0
20,20,16,-2.0,0
20,16,13,-3.5,0
16,13,16,0.0,0
13,16,20,3.5,0
16,20,20,2.0,0
20,20,16,-2.0,0
20,16,11,-4.5,0
16,11,16,0.0,0
11,16,21,5.0,0
16,21,21,2.5,0
21,21,16,-2.5,0
21,16,9,-6.0,0
16,9,19,1.5,0
9,19,25,8.0,0
19,25,25,3.0,0
25,25,19,-3.0,0
25,19,10,-7.5,0
19,10,20,0.5,0
10,20,23,6.5,0
20,23,28,4.0,0
23,28,23,0.0,0
28,23,20,-4.0,0
23,20,16,-3.5,0
20,16,21,0.5,0
16,21,24,4.0,0
21,24,28,3.5,0
24,28,24,0.0,0
28,24,21,-3.5,0
24,21,16,-4.0,0
21,16,19,-1.0,0
16,19,22,3.0,0
19,22,28,4.5,0
22,28,22,0.0,0
28,22,19,-4.5,0
22,19,16,-3.0,0
19,16,20,0.5,0
16,20,23,3.5,0
20,23,28,4.0,0
23,28,20,-1.5,0
28,20,28,0.0,0
20,28,35,7.5,0
28,35,35,3.5,0
35,35,28,-3.5,0
35,28,20,-7.5,0
28,20,11,-8.5,0
20,11,18,-1.0,0
11,18,27,8.0,0
18,27,35,8.5,0
27,35,35,4.0,0
35,35,27,-4.0,0
35,27,18,-8.5,0
27,18,11,-8.0,0
18,11,20,1.0,0
11,20,28,8.5,0
20,28,35,7.5,0
28,35,28,0.0,0
35,28,28,-3.5,0
28,28,16,-6.0,0
28,16,28,0.0,0
16,28,28,6.0,0
28,28,16,-6.0,0
28,16,28,0.0,0
16,28,28,6.0,0
28,28,16,-6.0,0
28,16,28,0.0,0
16,28,28,6.0,0
28,28,28,0.0,0
28,28,11,-8.5,0
28,11,27,-0.5,0
11,27,27,8.0,0
27,27,11,-8.0,0
27,11,32,2.5,0
11,32,44,16.5,0
32,44,32,0.0,0
44,32,16,-14.0,0
32,16,33,0.5,0
16,33,45,14.5,0
33,45,33,0.0,0
45,33,16,-14.5,0
33,16,32,-0.5,0
16,32,44,14.0,0
32,44,32,0.0,0
44,32,16,-14.0,0
32,16,33,0.5,0
16,33,45,14.5,0
33,45,33,0.0,0
45,33,16,-14.5,0
33,16,32,-0.5,0
16,32,44,14.0,0
32,44,32,0.0,0
44,32,23,-10.5,0
32,23,28,-2.0,0
23,28,20,-1.5,0
28,20,23,-2.5,0
20,23,28,4.0,0
23,28,32,4.5,0
28,32,23,-2.5,0
32,23,20,-6.0,0
23,20,16,-3.5,0
20,16,21,0.5,0
16,21,24,4.0,0
21,24,28,3.5,0
24,28,33,4.5,0
28,33,24,-2.0,0
33,24,21,-6.0,0
24,21,16,-4.0,0
21,16,20,-0.5,0
16,20,23,3.5,0
20,23,28,4.0,0
23,28,32,4.5,0
28,32,23,-2.5,0
32,23,20,-6.0,0
23,20,16,-3.5,0
20,16,21,0.5,0
16,21,24,4.0,0
21,24,28,3.5,0
24,28,33,4.5,0
28,33,24,-2.0,0
33,24,21,-6.0,0
24,21,16,-4.0,0
21,16,20,-0.5,0
16,20,23,3.5,0
20,23,28,4.0,0
23,28,32,4.5,0
28,32,23,-2.5,0
32,23,20,-6.0,0
23,20,16,-3.5,0
20,16,19,-0.5,0
16,19,22,3.0,0
19,22,28,4.5,0
22,28,35,6.5,0
28,35,28,0.0,0
35,28,32,-1.5,0
28,32,35,3.5,0
32,35,28,-2.0,0
35,28,28,-3.5,0
28,28,35,3.5,0
28,35,32,2.0,0
35,32,28,-3.5,0
32,28,28,-2.0,0
28,28,33,2.5,0
28,33,36,4.0,0
33,36,28,-2.5,0
36,28,28,-4.0,0
28,28,36,4.0,0
28,36,33,2.5,0
36,33,28,-4.0,0
33,28,28,-2.5,0
28,28,32,2.0,0
28,32,35,3.5,0
32,35,28,-2.0,0
35,28,28,-3.5,0
28,28,35,3.5,0
28,35,32,2.0,0
35,32,28,-3.5,0
32,28,27,-2.5,0
28,27,30,1.0,0
27,30,35,4.0,0
30,35,28,-1.0,0
35,28,28,-3.5,0
28,28,35,3.5,0
28,35,30,1.0,0
35,30,27,-4.0,0
30,27,25,-2.5,0
27,25,28,0.5,0
25,28,33,4.0,0
28,33,28,0.0,0
33,28,28,-2.5,0
28,28,33,2.5,0
28,33,28,0.0,0
33,28,25,-4.0,0
28,25,23,-2.5,0
25,23,27,1.0,0
23,27,32,4.5,0
27,32,28,0.5,0
32,28,28,-2.0,0
28,28,32,2.0,0
28,32,27,-0.5,0
32,27,23,-4.5,0
27,23,21,-3.0,0
23,21,25,1.0,0
21,25,30,4.5,0
25,30,28,1.5,0
30,28,28,-1.0,0
28,28,30,1.0,0
28,30,25,-1.5,0
30,25,21,-4.5,0
25,21,18,-3.5,0
21,18,21,0.0,0
18,21,27,4.5,0
21,27,28,3.5,0
27,28,28,0.5,0
28,28,27,-0.5,0
28,27,21,-3.5,0
27,21,18,-4.5,0
21,18,16,-2.5,0
18,16,20,1.0,0
16,20,28,6.0,0
20,28,28,4.0,0
28,28,28,0.0,0
28,28,28,0.0,0
28,28,20,-4.0,0
28,20,16,-6.0,0
20,16,17,-1.5,0
16,17,21,2.5,0
17,21,27,5.0,0
21,27,28,3.5,0
27,28,28,0.5,0
28,28,27,-0.5,0
28,27,21,-3.5,0
27,21,17,-5.0,0
21,17,16,-2.5,0
17,16,20,1.5,0
16,20,28,6.0,0
20,28,28,4.0,0
28,28,28,0.0,0
28,28,28,0.0,0
28,28,20,-4.0,0
28,20,16,-6.0,0
20,16,17,-1.5,0
16,17,21,2.5,0
17,21,27,5.0,0
21,27,28,3.5,0
27,28,28,0.5,0
28,28,27,-0.5,0
28,27,21,-3.5,0
27,21,17,-5.0,0
21,17,16,-2.5,0
17,16,16,-0.5,0
16,16,16,0.0,0
16,16,20,2.0,0
16,20,28,6.0,0
20,28,28,4.0,0
28,28,28,0.0,0
28,28,32,2.0,0
28,32,23,-2.5,0
32,23,20,-6.0,0
23,20,16,-3.5,0
20,16,20,0.0,0
16,20,28,6.0,0
20,28,28,4.0,0
28,28,28,0.0,0
28,28,32,2.0,0
28,32,23,-2.5,0
32,23,20,-6.0,0
23,20,16,-3.5,0
20,16,28,4.0,0
16,28,15,-0.5,0
28,15,30,1.0,0
15,30,16,0.5,0
30,16,28,-1.0,0
16,28,11,-2.5,0
28,11,35,3.5,0
11,35,16,2.5,0
35,16,28,-3.5,0
16,28,15,-0.5,0
28,15,30,1.0,0
15,30,16,0.5,0
30,16,28,-1.0,0
16,28,11,-2.5,0
28,11,35,3.5,0
11,35,8,-1.5,0
35,8,32,-1.5,0
8,32,9,0.5,0
32,9,37,2.5,0
9,37,40,15.5,0
37,40,10,-13.5,0
40,10,34,-3.0,0
10,34,11,0.5,0
34,11,39,2.5,0
11,39,42,15.5,0
39,42,15,-12.0,0
42,15,16,-13.0,0
15,16,18,1.5,0
16,18,20,2.0,0
18,20,21,1.5,0
20,21,22,1.0,0
21,22,25,2.0,0
22,25,22,0.0,0
25,22,19,-3.0,0
22,19,16,-3.0,0
19,16,13,-3.0,0
16,13,11,-2.5,0
13,11,39,13.0,0
11,39,42,15.5,0
39,42,9,-15.0,0
42,9,30,-6.0,0
9,30,8,-0.5,0
30,8,35,2.5,0
8,35,40,16.0,0
35,40,9,-13.0,0
40,9,30,-5.0,0
9,30,8,-0.5,0
30,8,35,2.5,0
8,35,40,16.0,0
35,40,9,-13.0,0
40,9,11,-14.5,0
9,11,13,2.0,0
11,13,12,0.5,0
13,12,11,-1.0,0
12,11,11,-0.5,0
11,11,16,2.5,0
11,16,16,2.5,0
16,16,28,6.0,0
16,28,15,-0.5,0
28,15,30,1.0,0
15,30,16,0.5,0
30,16,28,-1.0,0
16,28,11,-2.5,0
28,11,35,3.5,0
11,35,16,2.5,0
35,16,28,-3.5,0
16,28,15,-0.5,0
28,15,30,1.0,0
15,30,16,0.5,0
30,16,28,-1.0,0
16,28,11,-2.5,0
28,11,35,3.5,0
11,35,11,0.0,0
35,11,35,0.0,0
11,35,9,-1.0,0
35,9,36,0.5,0
9,36,9,0.0,0
36,9,33,-1.5,0
9,33,7,-1.0,0
33,7,38,2.5,0
7,38,7,0.0,0
38,7,43,2.5,0
7,43,7,0.0,0
43,7,47,2.0,0
7,47,7,0.0,0
47,7,50,1.5,0
7,50,12,2.5,0
50,12,13,-18.5,0
12,13,14,1.0,0
13,14,15,1.0,0
14,15,16,1.0,0
15,16,18,1.5,0
16,18,19,1.5,0
18,19,21,1.5,0
19,21,23,2.0,0
21,23,24,1.5,0
23,24,55,16.0,0
24,55,13,-5.5,0
55,13,14,-20.5,0
13,14,11,-1.0,0
14,11,12,-1.0,0
11,12,13,1.0,0
12,13,14,1.0,0
13,14,26,6.5,0
14,26,7,-3.5,0
26,7,31,2.5,0
7,31,7,0.0,0
31,7,30,-0.5,0
7,30,7,0.0,0
30,7,11,-9.5,0
7,11,12,2.5,0
11,12,13,1.0,0
12,13,14,1.0,0
13,14,26,6.5,0
14,26,7,-3.5,0
26,7,31,2.5,0
7,31,7,0.0,0
31,7,30,-0.5,0
7,30,7,0.0,0
30,7,11,-9.5,0
7,11,12,2.5,0
11,12,13,1.0,0
12,13,14,1.0,0
13,14,26,6.5,0
14,26,7,-3.5,0
26,7,31,2.5,0
7,31,7,0.0,0
31,7,31,0.0,0
7,31,15,4.0,0
31,15,10,-10.5,0
15,10,13,-1.0,0
10,13,14,2.0,0
13,14,15,1.0,0
14,15,27,6.5,0
15,27,8,-3.5,0
27,8,32,2.5,0
8,32,8,0.0,0
32,8,32,0.0,0
8,32,16,4.0,0
32,16,11,-10.5,0
16,11,14,-1.0,0
11,14,15,2.0,0
14,15,16,1.0,0
15,16,28,6.5,0
16,28,9,-3.5,0
28,9,33,2.5,0
9,33,9,0.0,0
33,9,33,0.0,0
9,33,17,4.0,0
33,17,12,-10.5,0
17,12,15,-1.0,0
12,15,16,2.0,0
15,16,17,1.0,0
16,17,29,6.5,0
17,29,10,-3.5,0
29,10,34,2.5,0
10,34,10,0.0,0
34,10,34,0.0,0
10,34,10,0.0,0
34,10,34,0.0,0
10,34,10,0.0,0
34,10,37,1.5,0
10,37,11,0.5,0
37,11,35,-1.0,0
11,35,11,0.0,0
35,11,35,0.0,0
11,35,11,0.0,0
35,11,35,0.0,0
11,35,11,0.0,0
35,11,38,1.5,0
11,38,12,0.5,0
38,12,36,-1.0,0
12,36,12,0.0,0
36,12,36,0.0,0
12,36,12,0.0,0
36,12,36,0.0,0
12,36,12,0.0,0
36,12,39,1.5,0
12,39,13,0.5,0
39,13,12,-13.5,0
13,12,13,0.0,0
12,13,8,-2.0,0
13,8,13,0.0,0
8,13,12,2.0,0
13,12,13,0.0,0
12,13,8,-2.0,0
13,8,13,0.0,0
8,13,11,1.5,0
13,11,9,-2.0,0
11,9,10,-0.5,0
9,10,11,1.0,0
10,11,9,-0.5,0
11,9,8,-1.5,0
9,8,9,0.0,0
8,9,11,1.5,0
9,11,11,1.0,0
11,11,16,2.5,0
11,16,16,2.5,0
16,16,28,6.0,0
16,28,16,0.0,0
28,16,28,0.0,0
16,28,16,0.0,0
28,16,28,0.0,0
16,28,16,0.0,0
28,16,16,-6.0,0
16,16,18,1.0,0
16,18,20,2.0,0
18,20,21,1.5,0
20,21,9,-5.5,0
21,9,10,-5.5,0
9,10,11,1.0,0
10,11,11,0.5,0
11,11,16,2.5,0
11,16,44,16.5,0
16,44,40,12.0,0
44,40,16,-14.0,0
40,16,16,-12.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,15,-0.5,0
16,15,14,-1.0,0
15,14,13,-1.0,0
14,13,9,-2.5,0
13,9,11,-1.0,0
9,11,11,1.0,0
11,11,16,2.5,0
11,16,16,2.5,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,13,-1.5,0
16,13,13,-1.5,0
13,13,10,-1.5,0
13,10,11,-1.0,0
10,11,20,5.0,0
11,20,21,5.0,0
20,21,22,1.0,0
21,22,11,-5.0,0
22,11,16,-3.0,0
11,16,16,2.5,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,12,-2.0,0
16,12,31,7.5,0
12,31,28,8.0,0
31,28,11,-10.0,0
28,11,11,-8.5,0
11,11,13,1.0,0
11,13,16,2.5,0
13,16,18,2.5,0
16,18,16,0.0,0
18,16,16,-1.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
9,7,7,-1.0,0
7,7,6,-0.5,0
7,6,6,-0.5,0
6,6,4,-1.0,0
6,4,6,0.0,0
4,6,4,0.0,0
6,4,6,0.0,0
4,6,4,0.0,0
6,4,3,-1.5,0
4,3,4,0.0,0
3,4,6,1.5,0
4,6,7,1.5,0
6,7,7,0.5,0
7,7,9,1.0,0
7,9,9,1.0,0
9,9,11,1.0,0
9,11,14,2.5,0
11,14,16,2.5,0
14,16,9,-2.5,0
16,9,11,-2.5,0
9,11,11,1.0,0
11,11,6,-2.5,0
11,6,7,-2.0,0
6,7,6,0.0,0
7,6,6,-0.5,0
6,6,4,-1.0,0
6,4,7,0.5,0
4,7,6,1.0,0
7,6,6,-0.5,0
6,6,4,-1.0,0
6,4,14,4.0,0
4,14,11,3.5,0
14,11,11,-1.5,0
11,11,9,-1.0,0
11,9,12,0.5,0
9,12,9,0.0,0
12,9,9,-1.5,0
9,9,7,-1.0,0
9,7,11,1.0,0
7,11,7,0.0,0
11,7,7,-2.0,0
7,7,6,-0.5,0
7,6,9,1.0,0
6,9,6,0.0,0
9,6,6,-1.5,0
6,6,4,-1.0,0
6,4,6,0.0,0
4,6,4,0.0,0
6,4,6,0.0,0
4,6,4,0.0,0
6,4,4,-1.0,0
4,4,6,1.0,0
4,6,6,1.0,0
6,6,7,0.5,0
6,7,45,19.5,0
7,45,36,14.5,0
45,36,47,1.0,0
36,47,38,1.0,0
47,38,9,-19.0,0
38,9,41,1.5,0
9,41,14,2.5,0
41,14,7,-17.0,0
14,7,40,13.0,0
7,40,12,2.5,0
40,12,20,-10.0,0
12,20,21,4.5,0
