note_minus_2,note_minus_1,current_note,avg_interval,label
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,45,4.0,1
21,45,40,9.5,1
45,40,37,-4.0,1
40,37,21,-9.5,1
37,21,50,6.5,1
21,50,43,11.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,52,8.5,1
31,52,43,6.0,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,52,8.5,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,50,7.5,1
24,50,42,9.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,48,7.5,1
26,48,42,8.0,1
48,42,33,-7.5,1
42,33,26,-8.0,1
33,26,48,7.5,1
26,48,42,8.0,1
48,42,33,-7.5,1
42,33,26,-8.0,1
33,26,47,7.0,1
26,47,43,8.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,50,5.0,1
28,50,42,7.0,1
50,42,33,-8.5,1
42,33,30,-6.0,1
33,30,50,8.5,1
30,50,42,6.0,1
50,42,33,-8.5,1
42,33,30,-6.0,1
33,30,50,8.5,1
30,50,42,6.0,1
50,42,35,-7.5,1
42,35,31,-5.5,1
35,31,50,7.5,1
31,50,42,5.5,1
50,42,35,-7.5,1
42,35,31,-5.5,1
35,31,48,6.5,1
31,48,40,4.5,1
48,40,36,-6.0,1
40,36,33,-3.5,1
36,33,48,6.0,1
33,48,40,3.5,1
48,40,36,-6.0,1
40,36,33,-3.5,1
36,33,47,5.5,1
33,47,43,5.0,1
47,43,40,-3.5,1
43,40,33,-5.0,1
40,33,47,3.5,1
33,47,43,5.0,1
47,43,40,-3.5,1
43,40,33,-5.0,1
40,33,48,4.0,1
33,48,43,5.0,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,48,5.0,1
26,48,43,8.5,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,48,5.0,1
26,48,42,8.0,1
48,42,38,-5.0,1
42,38,26,-8.0,1
38,26,48,5.0,1
26,48,42,8.0,1
48,42,38,-5.0,1
42,38,26,-8.0,1
38,26,47,4.5,1
26,47,43,8.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,45,3.5,1
31,45,45,7.0,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,33,-7.5,1
43,33,28,-7.5,1
33,28,48,7.5,1
28,48,43,7.5,1
48,43,33,-7.5,1
43,33,28,-7.5,1
33,28,50,8.5,1
28,50,43,7.5,1
50,43,35,-7.5,1
43,35,23,-10.0,1
35,23,50,7.5,1
23,50,43,10.0,1
50,43,35,-7.5,1
43,35,23,-10.0,1
35,23,50,7.5,1
23,50,43,10.0,1
50,43,31,-9.5,1
43,31,23,-10.0,1
31,23,50,9.5,1
23,50,43,10.0,1
50,43,31,-9.5,1
43,31,23,-10.0,1
31,23,48,8.5,1
23,48,43,10.0,1
48,43,40,-4.0,1
43,40,24,-9.5,1
40,24,48,4.0,1
24,48,43,9.5,1
48,43,40,-4.0,1
43,40,24,-9.5,1
40,24,47,3.5,1
24,47,43,9.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,47,3.5,1
24,47,43,9.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,33,-6.0,1
43,33,26,-8.5,1
33,26,45,6.0,1
26,45,43,8.5,1
45,43,33,-6.0,1
43,33,26,-8.5,1
33,26,43,5.0,1
26,43,43,8.5,1
43,43,35,-4.0,1
43,35,26,-8.5,1
35,26,43,4.0,1
26,43,43,8.5,1
43,43,35,-4.0,1
43,35,26,-8.5,1
35,26,45,5.0,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,43,3.5,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,50,7.5,1
19,50,43,12.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,52,8.5,1
31,52,43,6.0,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,52,8.5,1
24,52,43,9.5,1
52,43,35,-8.5,1
43,35,24,-9.5,1
35,24,50,7.5,1
24,50,42,9.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,48,7.5,1
26,48,42,8.0,1
48,42,33,-7.5,1
42,33,26,-8.0,1
33,26,48,7.5,1
26,48,42,8.0,1
48,42,33,-7.5,1
42,33,26,-8.0,1
33,26,47,7.0,1
26,47,43,8.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,50,5.0,1
28,50,42,7.0,1
50,42,33,-8.5,1
42,33,30,-6.0,1
33,30,50,8.5,1
30,50,42,6.0,1
50,42,33,-8.5,1
42,33,30,-6.0,1
33,30,50,8.5,1
30,50,42,6.0,1
50,42,35,-7.5,1
42,35,31,-5.5,1
35,31,50,7.5,1
31,50,42,5.5,1
50,42,35,-7.5,1
42,35,31,-5.5,1
35,31,48,6.5,1
31,48,40,4.5,1
48,40,36,-6.0,1
40,36,33,-3.5,1
36,33,48,6.0,1
33,48,40,3.5,1
48,40,36,-6.0,1
40,36,33,-3.5,1
36,33,47,5.5,1
33,47,43,5.0,1
47,43,40,-3.5,1
43,40,33,-5.0,1
40,33,47,3.5,1
33,47,43,5.0,1
47,43,40,-3.5,1
43,40,33,-5.0,1
40,33,48,4.0,1
33,48,43,5.0,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,48,5.0,1
26,48,43,8.5,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,48,5.0,1
26,48,42,8.0,1
48,42,38,-5.0,1
42,38,26,-8.0,1
38,26,48,5.0,1
26,48,42,8.0,1
48,42,38,-5.0,1
42,38,26,-8.0,1
38,26,47,4.5,1
26,47,43,8.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,45,3.5,1
31,45,45,7.0,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,45,3.5,1
30,45,45,7.5,1
45,45,38,-3.5,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,33,-7.5,1
43,33,28,-7.5,1
33,28,48,7.5,1
28,48,43,7.5,1
48,43,33,-7.5,1
43,33,28,-7.5,1
33,28,50,8.5,1
28,50,43,7.5,1
50,43,35,-7.5,1
43,35,23,-10.0,1
35,23,50,7.5,1
23,50,43,10.0,1
50,43,35,-7.5,1
43,35,23,-10.0,1
35,23,50,7.5,1
23,50,43,10.0,1
50,43,31,-9.5,1
43,31,23,-10.0,1
31,23,50,9.5,1
23,50,43,10.0,1
50,43,31,-9.5,1
43,31,23,-10.0,1
31,23,48,8.5,1
23,48,43,10.0,1
48,43,40,-4.0,1
43,40,24,-9.5,1
40,24,48,4.0,1
24,48,43,9.5,1
48,43,40,-4.0,1
43,40,24,-9.5,1
40,24,47,3.5,1
24,47,43,9.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,47,3.5,1
24,47,43,9.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,33,-6.0,1
43,33,26,-8.5,1
33,26,45,6.0,1
26,45,43,8.5,1
45,43,33,-6.0,1
43,33,26,-8.5,1
33,26,43,5.0,1
26,43,43,8.5,1
43,43,35,-4.0,1
43,35,26,-8.5,1
35,26,43,4.0,1
26,43,43,8.5,1
43,43,35,-4.0,1
43,35,26,-8.5,1
35,26,45,5.0,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,43,3.5,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,43,4.0,1
31,43,38,3.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,43,4.0,1
31,43,38,3.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,43,4.0,1
31,43,38,3.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,45,5.0,1
31,45,38,3.5,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,40,5.0,1
45,40,33,-6.0,1
40,33,30,-5.0,1
33,30,45,6.0,1
30,45,40,5.0,1
45,40,33,-6.0,1
40,33,30,-5.0,1
33,30,47,7.0,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,28,-7.0,1
38,28,47,4.5,1
28,47,42,7.0,1
47,42,38,-4.5,1
42,38,28,-7.0,1
38,28,47,4.5,1
28,47,42,7.0,1
47,42,38,-4.5,1
42,38,26,-8.0,1
38,26,47,4.5,1
26,47,42,8.0,1
47,42,38,-4.5,1
42,38,26,-8.0,1
38,26,48,5.0,1
26,48,40,7.0,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,48,8.5,1
28,48,40,6.0,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,45,7.0,1
28,45,40,6.0,1
45,40,33,-6.0,1
40,33,30,-5.0,1
33,30,45,6.0,1
30,45,40,5.0,1
45,40,33,-6.0,1
40,33,30,-5.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,47,7.0,1
30,47,38,4.0,1
47,38,33,-7.0,1
38,33,31,-3.5,1
33,31,47,7.0,1
31,47,38,3.5,1
47,38,33,-7.0,1
38,33,31,-3.5,1
33,31,47,7.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,45,7.0,1
31,45,36,2.5,1
45,36,31,-7.0,1
36,31,26,-5.0,1
31,26,45,7.0,1
26,45,36,5.0,1
45,36,31,-7.0,1
36,31,26,-5.0,1
31,26,45,7.0,1
26,45,36,5.0,1
45,36,30,-7.5,1
36,30,26,-5.0,1
30,26,45,7.5,1
26,45,36,5.0,1
45,36,30,-7.5,1
36,30,26,-5.0,1
30,26,43,6.5,1
26,43,35,4.5,1
43,35,31,-6.0,1
35,31,19,-8.0,1
31,19,43,6.0,1
19,43,35,8.0,1
43,35,31,-6.0,1
35,31,19,-8.0,1
31,19,43,6.0,1
19,43,35,8.0,1
43,35,31,-6.0,1
35,31,19,-8.0,1
31,19,43,6.0,1
19,43,35,8.0,1
43,35,31,-6.0,1
35,31,19,-8.0,1
31,19,43,6.0,1
19,43,40,10.5,1
43,40,31,-6.0,1
40,31,24,-8.0,1
31,24,43,6.0,1
24,43,40,8.0,1
43,40,31,-6.0,1
40,31,24,-8.0,1
31,24,45,7.0,1
24,45,40,8.0,1
45,40,31,-7.0,1
40,31,24,-8.0,1
31,24,45,7.0,1
24,45,40,8.0,1
45,40,31,-7.0,1
40,31,24,-8.0,1
31,24,47,8.0,1
24,47,38,7.0,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,29,-4.5,1
31,29,47,8.0,1
29,47,38,4.5,1
47,38,31,-8.0,1
38,31,29,-4.5,1
31,29,48,8.5,1
29,48,40,5.5,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,48,8.5,1
28,48,40,6.0,1
48,40,31,-8.5,1
40,31,28,-6.0,1
31,28,48,8.5,1
28,48,40,6.0,1
48,40,31,-8.5,1
40,31,26,-7.0,1
31,26,48,8.5,1
26,48,40,7.0,1
48,40,31,-8.5,1
40,31,26,-7.0,1
31,26,50,9.5,1
26,50,41,7.5,1
50,41,31,-9.5,1
41,31,24,-8.5,1
31,24,50,9.5,1
24,50,41,8.5,1
50,41,31,-9.5,1
41,31,24,-8.5,1
31,24,50,9.5,1
24,50,41,8.5,1
50,41,31,-9.5,1
41,31,23,-9.0,1
31,23,50,9.5,1
23,50,41,9.0,1
50,41,31,-9.5,1
41,31,23,-9.0,1
31,23,52,10.5,1
23,52,40,8.5,1
52,40,31,-10.5,1
40,31,24,-8.0,1
31,24,52,10.5,1
24,52,40,8.0,1
52,40,31,-10.5,1
40,31,24,-8.0,1
31,24,52,10.5,1
24,52,42,9.0,1
52,42,31,-10.5,1
42,31,26,-8.0,1
31,26,52,10.5,1
26,52,42,8.0,1
52,42,31,-10.5,1
42,31,26,-8.0,1
31,26,47,8.0,1
26,47,43,8.5,1
47,43,31,-8.0,1
43,31,28,-7.5,1
31,28,47,8.0,1
28,47,43,7.5,1
47,43,31,-8.0,1
43,31,28,-7.5,1
31,28,47,8.0,1
28,47,42,7.0,1
47,42,33,-7.0,1
42,33,28,-7.0,1
33,28,47,7.0,1
28,47,42,7.0,1
47,42,35,-6.0,1
42,35,28,-7.0,1
35,28,49,7.0,1
28,49,43,7.5,1
49,43,33,-8.0,1
43,33,21,-11.0,1
33,21,49,8.0,1
21,49,43,11.0,1
49,43,33,-8.0,1
43,33,21,-11.0,1
33,21,49,8.0,1
21,49,45,12.0,1
49,45,33,-8.0,1
45,33,21,-12.0,1
33,21,49,8.0,1
21,49,45,12.0,1
49,45,33,-8.0,1
45,33,21,-12.0,1
33,21,50,8.5,1
21,50,42,10.5,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,47,7.0,1
26,47,38,6.0,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,48,8.5,1
31,48,38,3.5,1
48,38,31,-8.5,1
38,31,33,-2.5,1
31,33,48,8.5,1
33,48,38,2.5,1
48,38,31,-8.5,1
38,31,33,-2.5,1
31,33,50,9.5,1
33,50,43,5.0,1
50,43,31,-9.5,1
43,31,35,-4.0,1
31,35,50,9.5,1
35,50,43,4.0,1
50,43,31,-9.5,1
43,31,35,-4.0,1
31,35,50,9.5,1
35,50,43,4.0,1
50,43,38,-6.0,1
43,38,35,-4.0,1
38,35,50,6.0,1
35,50,43,4.0,1
50,43,38,-6.0,1
43,38,35,-4.0,1
38,35,52,7.0,1
35,52,43,4.0,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,35,-8.5,1
43,35,36,-3.5,1
35,36,52,8.5,1
36,52,43,3.5,1
52,43,35,-8.5,1
43,35,36,-3.5,1
35,36,50,7.5,1
36,50,45,4.5,1
50,45,33,-8.5,1
45,33,30,-7.5,1
33,30,50,8.5,1
30,50,45,7.5,1
50,45,33,-8.5,1
45,33,30,-7.5,1
33,30,48,7.5,1
30,48,45,7.5,1
48,45,33,-7.5,1
45,33,30,-7.5,1
33,30,48,7.5,1
30,48,45,7.5,1
48,45,33,-7.5,1
45,33,30,-7.5,1
33,30,47,7.0,1
30,47,47,8.5,1
47,47,40,-3.5,1
47,40,32,-7.5,1
40,32,47,3.5,1
32,47,47,7.5,1
47,47,40,-3.5,1
47,40,32,-7.5,1
40,32,47,3.5,1
32,47,47,7.5,1
47,47,40,-3.5,1
47,40,32,-7.5,1
40,32,47,3.5,1
32,47,47,7.5,1
47,47,40,-3.5,1
47,40,32,-7.5,1
40,32,48,4.0,1
32,48,47,7.5,1
48,47,40,-4.0,1
47,40,33,-7.0,1
40,33,48,4.0,1
33,48,47,7.0,1
48,47,40,-4.0,1
47,40,33,-7.0,1
40,33,48,4.0,1
33,48,44,5.5,1
48,44,40,-4.0,1
44,40,33,-5.5,1
40,33,48,4.0,1
33,48,44,5.5,1
48,44,40,-4.0,1
44,40,33,-5.5,1
40,33,48,4.0,1
33,48,45,6.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,45,12.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,45,12.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,45,12.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,47,3.5,1
21,47,44,11.5,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,52,6.0,1
28,52,47,9.5,1
52,47,40,-6.0,1
47,40,20,-13.5,1
40,20,52,6.0,1
20,52,47,13.5,1
52,47,40,-6.0,1
47,40,20,-13.5,1
40,20,52,6.0,1
20,52,47,13.5,1
52,47,38,-7.0,1
47,38,20,-13.5,1
38,20,52,7.0,1
20,52,47,13.5,1
52,47,38,-7.0,1
47,38,20,-13.5,1
38,20,52,7.0,1
20,52,45,12.5,1
52,45,36,-8.0,1
45,36,21,-12.0,1
36,21,52,8.0,1
21,52,45,12.0,1
52,45,36,-8.0,1
45,36,21,-12.0,1
36,21,52,8.0,1
21,52,45,12.0,1
52,45,35,-8.5,1
45,35,23,-11.0,1
35,23,52,8.5,1
23,52,45,11.0,1
52,45,35,-8.5,1
45,35,23,-11.0,1
35,23,52,8.5,1
23,52,40,8.5,1
52,40,33,-9.5,1
40,33,24,-8.0,1
33,24,52,9.5,1
24,52,40,8.0,1
52,40,33,-9.5,1
40,33,24,-8.0,1
33,24,52,9.5,1
24,52,36,6.0,1
52,36,33,-9.5,1
36,33,21,-7.5,1
33,21,52,9.5,1
21,52,36,7.5,1
52,36,33,-9.5,1
36,33,21,-7.5,1
33,21,45,6.0,1
21,45,38,8.5,1
45,38,33,-6.0,1
38,33,29,-4.5,1
33,29,45,6.0,1
29,45,38,4.5,1
45,38,33,-6.0,1
38,33,29,-4.5,1
33,29,45,6.0,1
29,45,40,5.5,1
45,40,32,-6.5,1
40,32,29,-5.5,1
32,29,45,6.5,1
29,45,40,5.5,1
45,40,32,-6.5,1
40,32,29,-5.5,1
32,29,50,9.0,1
29,50,41,6.0,1
50,41,33,-8.5,1
41,33,28,-6.5,1
33,28,50,8.5,1
28,50,41,6.5,1
50,41,33,-8.5,1
41,33,28,-6.5,1
33,28,50,8.5,1
28,50,41,6.5,1
50,41,35,-7.5,1
41,35,26,-7.5,1
35,26,50,7.5,1
26,50,41,7.5,1
50,41,35,-7.5,1
41,35,26,-7.5,1
35,26,48,6.5,1
26,48,40,7.0,1
48,40,32,-8.0,1
40,32,28,-6.0,1
32,28,48,8.0,1
28,48,40,6.0,1
48,40,32,-8.0,1
40,32,28,-6.0,1
32,28,48,8.0,1
28,48,40,6.0,1
48,40,33,-7.5,1
40,33,28,-6.0,1
33,28,48,7.5,1
28,48,40,6.0,1
48,40,33,-7.5,1
40,33,28,-6.0,1
33,28,47,7.0,1
28,47,38,5.0,1
47,38,33,-7.0,1
38,33,16,-11.0,1
33,16,47,7.0,1
16,47,38,11.0,1
47,38,33,-7.0,1
38,33,16,-11.0,1
33,16,47,7.0,1
16,47,38,11.0,1
47,38,32,-7.5,1
38,32,16,-11.0,1
32,16,47,7.5,1
16,47,38,11.0,1
47,38,32,-7.5,1
38,32,16,-11.0,1
32,16,45,6.5,1
16,45,36,10.0,1
45,36,33,-6.0,1
36,33,21,-7.5,1
33,21,45,6.0,1
21,45,36,7.5,1
45,36,33,-6.0,1
36,33,21,-7.5,1
33,21,45,6.0,1
21,45,36,7.5,1
45,36,33,-6.0,1
36,33,21,-7.5,1
33,21,45,6.0,1
21,45,36,7.5,1
45,36,33,-6.0,1
36,33,21,-7.5,1
33,21,48,7.5,1
21,48,45,12.0,1
48,45,28,-10.0,1
45,28,21,-12.0,1
28,21,48,10.0,1
21,48,45,12.0,1
48,45,28,-10.0,1
45,28,21,-12.0,1
28,21,48,10.0,1
21,48,45,12.0,1
48,45,30,-9.0,1
45,30,21,-12.0,1
30,21,48,9.0,1
21,48,45,12.0,1
48,45,30,-9.0,1
45,30,21,-12.0,1
30,21,47,8.5,1
21,47,38,8.5,1
47,38,31,-8.0,1
38,31,23,-7.5,1
31,23,47,8.0,1
23,47,38,7.5,1
47,38,31,-8.0,1
38,31,23,-7.5,1
31,23,47,8.0,1
23,47,40,8.5,1
47,40,31,-8.0,1
40,31,25,-7.5,1
31,25,47,8.0,1
25,47,40,7.5,1
47,40,31,-8.0,1
40,31,25,-7.5,1
31,25,45,7.0,1
25,45,41,8.0,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,45,3.5,1
26,45,41,7.5,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,45,3.5,1
26,45,41,7.5,1
45,41,36,-4.5,1
41,36,26,-7.5,1
36,26,45,4.5,1
26,45,41,7.5,1
45,41,36,-4.5,1
41,36,26,-7.5,1
36,26,43,3.5,1
26,43,40,7.0,1
43,40,34,-4.5,1
40,34,26,-7.0,1
34,26,43,4.5,1
26,43,40,7.0,1
43,40,34,-4.5,1
40,34,26,-7.0,1
34,26,43,4.5,1
26,43,38,6.0,1
43,38,34,-4.5,1
38,34,26,-6.0,1
34,26,43,4.5,1
26,43,38,6.0,1
43,38,34,-4.5,1
